"project","class","avg_ccn","sum_string_args","sum_number_args"
"Math","org.apache.commons.math3.userguide.genetics.ImageEvolutionExample$Display$ImagePainter",1,0,2
"Math","org.apache.commons.math3.userguide.genetics.Polygon",3,0,5
"Math","org.apache.commons.math3.userguide.genetics.PolygonChromosome",1.28571428571429,0,4
"Math","org.apache.commons.math3.userguide.genetics.RandomPolygonMutation",2,0,2
"Math","org.apache.commons.math3.userguide.geometry.GeometryExample",1.66666666666667,0,2
"Math","org.apache.commons.math3.userguide.geometry.GeometryExample$Anonymous1",1.33333333333333,0,0
"Math","org.apache.commons.math3.userguide.geometry.GeometryExample$Display$Anonymous2",1,0,0
"Math","org.apache.commons.math3.userguide.geometry.GeometryExample$Display$Anonymous3",1,0,0
"Math","org.apache.commons.math3.userguide.geometry.GeometryExample$Display$Anonymous4",1,0,0
"Math","org.apache.commons.math3.userguide.LowDiscrepancyGeneratorComparison",2.75,0,2
"Math","org.apache.commons.math3.userguide.LowDiscrepancyGeneratorComparison$Plot",1.33333333333333,0,2
"Math","org.apache.commons.math3.userguide.RealDistributionComparison",2.8,4,8
"Math","org.apache.commons.math3.userguide.sofm.ChineseRings",5,0,6
"Math","org.apache.commons.math3.userguide.sofm.ChineseRingsClassifier",2.28571428571429,2,6
"Math","org.apache.commons.math3.util.ArithmeticUtils",4.22222222222222,0,46
"Math","org.apache.commons.math3.util.ArithmeticUtilsTest",2,0,6
"Math","org.apache.commons.math3.util.BigReal",1.11538461538462,2,14
"Math","org.apache.commons.math3.util.CentralPivotingStrategy",1,0,2
"Math","org.apache.commons.math3.util.Combinations",1,0,4
"Math","org.apache.commons.math3.util.Combinations$LexicographicComparator",3.33333333333333,0,2
"Math","org.apache.commons.math3.util.Combinations$LexicographicIterator",4,0,2
"Math","org.apache.commons.math3.util.Combinations$SingletonIterator",1,0,0
"Math","org.apache.commons.math3.util.CombinationsTest",4,0,0
"Math","org.apache.commons.math3.util.CombinatoricsUtils",6.55555555555556,0,15
"Math","org.apache.commons.math3.util.CombinatoricsUtilsTest",6.5,0,3
"Math","org.apache.commons.math3.util.CompositeFormat",3,6,2
"Math","org.apache.commons.math3.util.ContinuedFraction",2.33333333333333,0,12
"Math","org.apache.commons.math3.util.ContinuedFractionTest$Anonymous1",1,0,4
"Math","org.apache.commons.math3.util.Decimal64",1.1875,0,21
"Math","org.apache.commons.math3.util.Decimal64Test",1,0,1
"Math","org.apache.commons.math3.util.DefaultTransformer",3,0,0
"Math","org.apache.commons.math3.util.DoubleArray",1,0,5
"Math","org.apache.commons.math3.util.FastMath",5.72727272727273,0,123
"Math","org.apache.commons.math3.util.FastMath$CodyWaite",3,0,1
"Math","org.apache.commons.math3.util.FastMath$ExpFracTable",3,0,0
"Math","org.apache.commons.math3.util.FastMath$ExpIntTable",4,0,0
"Math","org.apache.commons.math3.util.FastMath$lnMant",3,0,0
"Math","org.apache.commons.math3.util.FastMath$Split",3.4,0,7
"Math","org.apache.commons.math3.util.FastMathCalc",3.3125,2,12
"Math","org.apache.commons.math3.util.FastMathStrictComparisonTest",4.83333333333333,0,2
"Math","org.apache.commons.math3.util.FastMathTest",2.57142857142857,0,4
"Math","org.apache.commons.math3.util.Incrementor",1.4,0,4
"Math","org.apache.commons.math3.util.Incrementor$Anonymous1",1,0,1
"Math","org.apache.commons.math3.util.Incrementor$Anonymous2",1,0,1
"Math","org.apache.commons.math3.util.Incrementor$MaxCountExceededCallback",1,0,1
"Math","org.apache.commons.math3.util.IncrementorTest$Anonymous1",1,0,1
"Math","org.apache.commons.math3.util.IntegerSequence",1,0,5
"Math","org.apache.commons.math3.util.IntegerSequence$Incrementor",1.71428571428571,0,8
"Math","org.apache.commons.math3.util.IntegerSequence$Incrementor$Anonymous1",1,0,1
"Math","org.apache.commons.math3.util.IntegerSequence$Incrementor$MaxCountExceededCallback",1,0,1
"Math","org.apache.commons.math3.util.IntegerSequence$Range",2,0,3
"Math","org.apache.commons.math3.util.IntegerSequenceTest$Anonymous1",1,0,1
"Math","org.apache.commons.math3.util.IterationEvent",1,0,1
"Math","org.apache.commons.math3.util.IterationListener",1,0,0
"Math","org.apache.commons.math3.util.IterationManager",1.44444444444444,0,3
"Math","org.apache.commons.math3.util.IterationManager$Anonymous1",1,0,1
"Math","org.apache.commons.math3.util.KthSelector",7.33333333333333,0,4
"Math","org.apache.commons.math3.util.MathArrays",3.28813559322034,0,42
"Math","org.apache.commons.math3.util.MathArrays$Anonymous1",1,0,0
"Math","org.apache.commons.math3.util.MathArrays$Anonymous2",1,0,0
"Math","org.apache.commons.math3.util.MathArrays$Function",1,0,2
"Math","org.apache.commons.math3.util.MathArrays$PairDoubleInteger",1,0,2
"Math","org.apache.commons.math3.util.MathUtils",3.2,0,13
"Math","org.apache.commons.math3.util.MedianOf3PivotingStrategy",6,0,2
"Math","org.apache.commons.math3.util.MultidimensionalCounter",4.66666666666667,0,1
"Math","org.apache.commons.math3.util.MultidimensionalCounter$Iterator",1,0,1
"Math","org.apache.commons.math3.util.NumberTransformer",1,0,0
"Math","org.apache.commons.math3.util.OpenIntToDoubleHashMap",2.73684210526316,0,22
"Math","org.apache.commons.math3.util.OpenIntToDoubleHashMapTest",2,0,1
"Math","org.apache.commons.math3.util.OpenIntToFieldHashMap",2.57142857142857,0,20
"Math","org.apache.commons.math3.util.OpenIntToFieldTest",2,0,1
"Math","org.apache.commons.math3.util.Pair",2,0,0
"Math","org.apache.commons.math3.util.PairTest$MyInteger",1.33333333333333,0,2
"Math","org.apache.commons.math3.util.PivotingStrategyInterface",1,0,2
"Math","org.apache.commons.math3.util.Precision",3.09090909090909,0,56
"Math","org.apache.commons.math3.util.RandomPivotingStrategy",1,0,2
"Math","org.apache.commons.math3.util.ResizableDoubleArray",2.13333333333333,0,37
"Math","org.apache.commons.math3.util.ResizableDoubleArrayTest",1.5,0,0
"Math","org.apache.commons.math3.util.ResizableDoubleArrayTest$Anonymous1",1.5,0,2
"Math","org.apache.commons.math3.util.TestBean",1,1,2
"Math","org.apache.commons.math3.util.TransformerMap",2.28571428571429,0,0
"Math","RealFunctionValidation",5.5,0,0
"Math","RealFunctionValidation$ApplicationProperties",4.16666666666667,9,3
"Math","RealFunctionValidation$MissingRequiredPropertyException",1,1,0
"Numbers","org.apache.commons.numbers.angle.PlaneAngle",1.5,0,4
"Numbers","org.apache.commons.numbers.angle.PlaneAngleRadians",1,0,4
"Numbers","org.apache.commons.numbers.arrays.CosAngle",1,0,0
"Numbers","org.apache.commons.numbers.arrays.LinearCombination",2.5,0,24
"Numbers","org.apache.commons.numbers.arrays.MultidimensionalCounter",2.5,1,4
"Numbers","org.apache.commons.numbers.arrays.SafeNorm",11,0,0
"Numbers","org.apache.commons.numbers.arrays.SafeNormTest",2,0,0
"Numbers","org.apache.commons.numbers.combinatorics.BinomialCoefficient",7.5,0,4
"Numbers","org.apache.commons.numbers.combinatorics.BinomialCoefficientDouble",8,0,2
"Numbers","org.apache.commons.numbers.combinatorics.BinomialCoefficientTest",11,0,2
"Numbers","org.apache.commons.numbers.combinatorics.Combinations",1,0,4
"Numbers","org.apache.commons.numbers.combinatorics.Combinations$LexicographicComparator",2.66666666666667,0,2
"Numbers","org.apache.commons.numbers.combinatorics.Combinations$LexicographicIterator",4,0,2
"Numbers","org.apache.commons.numbers.combinatorics.Combinations$SingletonIterator",1,0,1
"Numbers","org.apache.commons.numbers.combinatorics.CombinationsTest",4,0,2
"Numbers","org.apache.commons.numbers.combinatorics.CombinatoricsException",1,1,0
"Numbers","org.apache.commons.numbers.combinatorics.Factorial",3,0,1
"Numbers","org.apache.commons.numbers.combinatorics.FactorialDouble",4,0,4
"Numbers","org.apache.commons.numbers.combinatorics.FactorialDoubleTest",2,0,1
"Numbers","org.apache.commons.numbers.combinatorics.FactorialTest",2,0,1
"Numbers","org.apache.commons.numbers.combinatorics.LogBinomialCoefficient",10,0,2
"Numbers","org.apache.commons.numbers.combinatorics.LogFactorial",4,0,3
"Numbers","org.apache.commons.numbers.combinatorics.LogFactorialTest",2,0,1
"Numbers","org.apache.commons.numbers.complex.Complex",4.46428571428571,3,89
"Numbers","org.apache.commons.numbers.complex.Complex$ComplexConstructor",1,0,2
"Numbers","org.apache.commons.numbers.complex.ComplexEdgeCaseTest",1,4,20
"Numbers","org.apache.commons.numbers.complex.ComplexTest",2.23076923076923,2,14
"Numbers","org.apache.commons.numbers.complex.CReferenceTest",3,5,6
"Numbers","org.apache.commons.numbers.complex.CStandardTest",2.65,0,8
"Numbers","org.apache.commons.numbers.complex.CStandardTest$Anonymous5",2,0,0
"Numbers","org.apache.commons.numbers.complex.CStandardTest$UnspecifiedSign",2,0,1
"Numbers","org.apache.commons.numbers.complex.CStandardTest$UnspecifiedSign$Anonymous1",2,0,0
"Numbers","org.apache.commons.numbers.complex.CStandardTest$UnspecifiedSign$Anonymous2",2,0,0
"Numbers","org.apache.commons.numbers.complex.CStandardTest$UnspecifiedSign$Anonymous3",1,0,0
"Numbers","org.apache.commons.numbers.complex.CStandardTest$UnspecifiedSign$Anonymous4",1,0,0
"Numbers","org.apache.commons.numbers.complex.TestUtils",3.46666666666667,6,15
"Numbers","org.apache.commons.numbers.core.Addition",1,0,0
"Numbers","org.apache.commons.numbers.core.ArithmeticUtils",6.35714285714286,0,23
"Numbers","org.apache.commons.numbers.core.ArithmeticUtils$NumbersArithmeticException",1,1,0
"Numbers","org.apache.commons.numbers.core.ArithmeticUtilsTest",1.33333333333333,0,10
"Numbers","org.apache.commons.numbers.core.Multiplication",1,0,0
"Numbers","org.apache.commons.numbers.core.NativeOperators",1,0,2
"Numbers","org.apache.commons.numbers.core.Precision",2.52631578947368,0,47
"Numbers","org.apache.commons.numbers.core.TestUtils",3.125,2,11
"Numbers","org.apache.commons.numbers.examples.jmh.complex.ComplexPerformance",1.12727272727273,0,0
"Numbers","org.apache.commons.numbers.examples.jmh.complex.ComplexPerformance$ComplexNumbers",6,0,0
"Numbers","org.apache.commons.numbers.examples.jmh.complex.ComplexPerformance$ComplexRealFunction",1,0,1
"Numbers","org.apache.commons.numbers.examples.jmh.complex.SinCosPerformance",1.2,0,1
"Numbers","org.apache.commons.numbers.examples.jmh.complex.SinCosPerformance$Numbers",3.5,0,3
"Numbers","org.apache.commons.numbers.field.AbstractField",1,0,1
"Numbers","org.apache.commons.numbers.field.Field",1,0,1
"Numbers","org.apache.commons.numbers.field.FieldParametricTest",1.05882352941176,0,0
"Numbers","org.apache.commons.numbers.field.FieldsList",1.5,0,0
"Numbers","org.apache.commons.numbers.field.FieldTestData",1,0,0
"Numbers","org.apache.commons.numbers.field.FP64",1.2,0,4
"Numbers","org.apache.commons.numbers.fraction.BigFraction",3.07894736842105,1,31
"Numbers","org.apache.commons.numbers.fraction.BigFractionTest",1,0,6
"Numbers","org.apache.commons.numbers.fraction.CommonTestCases",1,0,0
"Numbers","org.apache.commons.numbers.fraction.CommonTestCases$BinaryOperatorTestCase",1,0,6
"Numbers","org.apache.commons.numbers.fraction.CommonTestCases$DoubleToFractionTestCase",1,0,3
"Numbers","org.apache.commons.numbers.fraction.CommonTestCases$UnaryOperatorTestCase",1,0,4
"Numbers","org.apache.commons.numbers.fraction.ContinuedFraction",2.75,0,9
"Numbers","org.apache.commons.numbers.fraction.ContinuedFractionTest$Anonymous1",1,0,4
"Numbers","org.apache.commons.numbers.fraction.ContinuedFractionTest$Anonymous2",1,0,4
"Numbers","org.apache.commons.numbers.fraction.ContinuedFractionTest$Anonymous3",1,0,4
"Numbers","org.apache.commons.numbers.fraction.Fraction",2.6,1,20
"Numbers","org.apache.commons.numbers.fraction.FractionException",1,1,0
"Numbers","org.apache.commons.numbers.fraction.FractionTest",1,0,3
"Numbers","org.apache.commons.numbers.gamma.Digamma",7,0,1
"Numbers","org.apache.commons.numbers.gamma.DigammaTest",1,1,3
"Numbers","org.apache.commons.numbers.gamma.Erf",4,0,1
"Numbers","org.apache.commons.numbers.gamma.Erfc",4,0,1
"Numbers","org.apache.commons.numbers.gamma.ErfDifference",6,0,2
"Numbers","org.apache.commons.numbers.gamma.Gamma",8,0,1
"Numbers","org.apache.commons.numbers.gamma.GammaException",1,1,0
"Numbers","org.apache.commons.numbers.gamma.InverseErf",5,0,1
"Numbers","org.apache.commons.numbers.gamma.InverseErfc",1,0,1
"Numbers","org.apache.commons.numbers.gamma.InvGamma1pm1",7,0,1
"Numbers","org.apache.commons.numbers.gamma.LanczosApproximation",2,0,1
"Numbers","org.apache.commons.numbers.gamma.LogBeta",8.25,0,8
"Numbers","org.apache.commons.numbers.gamma.LogBetaTest",3.66666666666667,0,7
"Numbers","org.apache.commons.numbers.gamma.LogGamma",7,0,1
"Numbers","org.apache.commons.numbers.gamma.LogGamma1p",3,0,1
"Numbers","org.apache.commons.numbers.gamma.LogGammaSum",7,0,2
"Numbers","org.apache.commons.numbers.gamma.LogGammaTest",1,0,2
"Numbers","org.apache.commons.numbers.gamma.RegularizedBeta",5.5,0,8
"Numbers","org.apache.commons.numbers.gamma.RegularizedBeta$Anonymous1",1.5,0,4
"Numbers","org.apache.commons.numbers.gamma.RegularizedBetaTest",1,0,4
"Numbers","org.apache.commons.numbers.gamma.RegularizedGamma$P",6.5,0,6
"Numbers","org.apache.commons.numbers.gamma.RegularizedGamma$Q",4,0,6
"Numbers","org.apache.commons.numbers.gamma.RegularizedGamma$Q$Anonymous1",1,0,4
"Numbers","org.apache.commons.numbers.gamma.RegularizedGammaTest",1,0,3
"Numbers","org.apache.commons.numbers.gamma.Trigamma",6,0,1
"Numbers","org.apache.commons.numbers.primes.Primes",5.33333333333333,0,3
"Numbers","org.apache.commons.numbers.primes.PrimesTest",2.16666666666667,2,2
"Numbers","org.apache.commons.numbers.primes.SmallPrimes",5.4,0,5
"Numbers","org.apache.commons.numbers.quaternion.Quaternion",1.55,1,14
"Numbers","org.apache.commons.numbers.quaternion.Quaternion$QuaternionParsingException",1,2,0
"Numbers","org.apache.commons.numbers.quaternion.Quaternion$Type",1,0,1
"Numbers","org.apache.commons.numbers.quaternion.QuaternionTest",1,0,1
"Numbers","org.apache.commons.numbers.quaternion.Slerp",3,0,1
"Numbers","org.apache.commons.numbers.quaternion.Slerp$Linear",1,0,1
"Numbers","org.apache.commons.numbers.quaternion.Slerp$Spherical",1,0,2
"Numbers","org.apache.commons.numbers.quaternion.SlerpTest",1.42857142857143,0,1
"Numbers","org.apache.commons.numbers.rootfinder.BrentSolver",7,0,12
"Numbers","org.apache.commons.numbers.rootfinder.MonitoredFunction",1.33333333333333,0,2
"Numbers","org.apache.commons.numbers.rootfinder.QuinticFunction",1,0,1
"Numbers","org.apache.commons.numbers.rootfinder.Sin",1,0,1
"Numbers","org.apache.commons.numbers.rootfinder.SolverException",1,1,0
"RNG","org.apache.commons.rng.core.BaseProvider",2.16666666666667,0,13
"RNG","org.apache.commons.rng.core.BaseProviderTest$DummyGenerator",1,0,0
"RNG","org.apache.commons.rng.core.JumpableProvidersParametricTest",1.4,0,1
"RNG","org.apache.commons.rng.core.Providers32ParametricTest",1,0,0
"RNG","org.apache.commons.rng.core.Providers64ParametricTest",1,0,0
"RNG","org.apache.commons.rng.core.ProvidersCommonParametricTest",3.09090909090909,0,15
"RNG","org.apache.commons.rng.core.ProvidersCommonParametricTest$DummyGenerator",1,0,0
"RNG","org.apache.commons.rng.core.ProvidersList",2,0,0
"RNG","org.apache.commons.rng.core.RandomAssert",2.38888888888889,2,13
"RNG","org.apache.commons.rng.core.RandomProviderDefaultState",1,0,0
"RNG","org.apache.commons.rng.core.source32.AbstractPcg6432",1.2,0,2
"RNG","org.apache.commons.rng.core.source32.AbstractPcgMcg6432",1,0,3
"RNG","org.apache.commons.rng.core.source32.AbstractWell",1.5,0,2
"RNG","org.apache.commons.rng.core.source32.AbstractWell$IndexTable",1.16666666666667,0,9
"RNG","org.apache.commons.rng.core.source32.AbstractXoRoShiRo64",1.25,0,2
"RNG","org.apache.commons.rng.core.source32.AbstractXoShiRo128",1.83333333333333,0,4
"RNG","org.apache.commons.rng.core.source32.DotyHumphreySmallFastCounting32",1.66666666666667,0,0
"RNG","org.apache.commons.rng.core.source32.IntProvider",1.8,0,4
"RNG","org.apache.commons.rng.core.source32.IntProviderTest$FlipIntProvider",1,0,1
"RNG","org.apache.commons.rng.core.source32.ISAACRandom",1.5,0,1
"RNG","org.apache.commons.rng.core.source32.JDKRandom",2,0,1
"RNG","org.apache.commons.rng.core.source32.JDKRandom$ValidatingObjectInputStream",1.5,0,0
"RNG","org.apache.commons.rng.core.source32.JDKRandomTest$SerializableTestObject",1,0,0
"RNG","org.apache.commons.rng.core.source32.JenkinsSmallFast32",1.33333333333333,0,2
"RNG","org.apache.commons.rng.core.source32.KISSRandom",1,0,2
"RNG","org.apache.commons.rng.core.source32.MersenneTwister",2.57142857142857,0,1
"RNG","org.apache.commons.rng.core.source32.MiddleSquareWeylSequence",1.33333333333333,0,0
"RNG","org.apache.commons.rng.core.source32.MultiplyWithCarry256",1,0,0
"RNG","org.apache.commons.rng.core.source32.PcgMcgXshRr32",1,0,2
"RNG","org.apache.commons.rng.core.source32.PcgMcgXshRs32",1,0,2
"RNG","org.apache.commons.rng.core.source32.PcgXshRr32",1,0,1
"RNG","org.apache.commons.rng.core.source32.PcgXshRs32",1,0,1
"RNG","org.apache.commons.rng.core.source32.Well1024a",1,0,0
